Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-02-12,SCBK,Standard Chartered Bank Kenya Ltd,148.00,236.00,162.25,166.00,164.25,165.00,-0.75,0.45%,"1,200.00",-,148.0,236.0,162.25,166.0,164.25,165.0,-0.75,0.45,1200.0,
2024-02-12,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-02-12,EVRD,Eveready East Africa Ltd,0.97,1.65,1.17,1.24,1.18,1.18,-,-,"3,200.00",-,0.97,1.65,1.17,1.24,1.18,1.18,,,3200.0,
2024-02-12,XPRS,Express Kenya Plc,2.74,3.99,3.55,3.55,3.55,3.55,-,-,-,-,2.74,3.99,3.55,3.55,3.55,3.55,,,,
2024-02-12,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-02-12,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-02-12,LKL,Longhorn Publishers Plc,2.02,2.65,2.30,2.30,2.30,2.30,-,-,-,-,2.02,2.65,2.3,2.3,2.3,2.3,,,,
2024-02-12,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.45,2.45,2.45,2.40,0.05,2.08%,"1,400.00",-,1.85,2.9,2.45,2.45,2.45,2.4,0.05,2.08,1400.0,
2024-02-12,NMG,Nation Media Group Plc,14.00,22.40,20.05,20.05,20.05,20.05,-,-,-,-,14.0,22.4,20.05,20.05,20.05,20.05,,,,
2024-02-12,SMER,Sameer Africa Plc,1.87,2.75,2.20,2.22,2.22,2.02,0.2,9.90%,"13,000.00",-,1.87,2.75,2.2,2.22,2.22,2.02,0.2,9.9,13000.0,
2024-02-12,SGL,Standard Group Plc,4.86,9.00,7.76,7.76,7.76,7.76,-,-,-,-,4.86,9.0,7.76,7.76,7.76,7.76,,,,
2024-02-12,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,15.00,16.00,15.85,15.00,0.85,5.67%,"18,500.00",-,11.0,20.15,15.0,16.0,15.85,15.0,0.85,5.67,18500.0,
2024-02-12,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.20,0.20,0.21,-0.01,4.76%,"19,900.00",-,0.16,0.23,0.19,0.2,0.2,0.21,-0.01,4.76,19900.0,
2024-02-12,SCAN,WPP ScanGroup Plc,1.86,2.94,2.30,2.52,2.32,2.52,-0.2,7.94%,"42,000.00",-,1.86,2.94,2.3,2.52,2.32,2.52,-0.2,7.94,42000.0,
2024-02-12,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-02-12,BAMB,Bamburi Cement Ltd,22.50,84.00,38.50,40.00,39.20,39.00,0.2,0.51%,"25,300.00",-,22.5,84.0,38.5,40.0,39.2,39.0,0.2,0.51,25300.0,
2024-02-12,CRWN,Crown Paints Kenya Plc,29.00,40.05,36.00,36.00,36.00,36.00,-,-,-,-,29.0,40.05,36.0,36.0,36.0,36.0,,,,
2024-02-12,CABL,East African Cables Plc,0.79,1.11,0.95,0.99,0.95,0.91,0.04,4.40%,"9,900.00",-,0.79,1.11,0.95,0.99,0.95,0.91,0.04,4.4,9900.0,
2024-02-12,PORT,East African Portland Cement Ltd,4.38,55.75,7.94,8.00,8.00,8.00,-,-,"2,400.00",-,4.38,55.75,7.94,8.0,8.0,8.0,,,2400.0,
2024-02-12,KEGN,Kenya Electricity Generating Company Plc,1.94,4.60,1.98,2.00,1.99,1.99,-,-,"290,400.00",-,1.94,4.6,1.98,2.0,1.99,1.99,,,290400.0,
2024-02-12,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-02-12,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-02-12,KPLC,Kenya Power and Lighting Company Plc,1.30,6.00,1.45,1.50,1.47,1.49,-0.02,1.34%,"686,400.00",-,1.3,6.0,1.45,1.5,1.47,1.49,-0.02,1.34,686400.0,
2024-02-12,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,17.00,17.00,17.00,17.75,-0.75,4.23%,"2,500.00",-,14.55,25.0,17.0,17.0,17.0,17.75,-0.75,4.23,2500.0,
2024-02-12,UMME,Umeme Ltd,13.00,17.90,14.00,14.40,14.30,14.50,-0.2,1.38%,"6,600.00",-,13.0,17.9,14.0,14.4,14.3,14.5,-0.2,1.38,6600.0,
2024-02-12,BRIT,Britam Holdings Plc,4.25,6.50,4.62,4.90,4.66,4.70,-0.04,0.85%,"10,700.00",-,4.25,6.5,4.62,4.9,4.66,4.7,-0.04,0.85,10700.0,
2024-02-12,CIC,CIC Insurance Group Ltd,1.93,2.50,2.06,2.12,2.10,2.14,-0.04,1.87%,"21,200.00",-,1.93,2.5,2.06,2.12,2.1,2.14,-0.04,1.87,21200.0,
2024-02-12,JUB,Jubilee Holdings Ltd,150.00,202.00,190.00,190.00,190.00,190.00,-,-,-,-,150.0,202.0,190.0,190.0,190.0,190.0,,,,
2024-02-12,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.85,1.91,1.89,1.85,0.04,2.16%,"34,300.00",-,1.0,3.0,1.85,1.91,1.89,1.85,0.04,2.16,34300.0,
2024-02-12,LBTY,Liberty Kenya Holdings Ltd,3.50,8.24,5.02,5.02,5.02,5.48,-0.46,8.39%,100.00,-,3.5,8.24,5.02,5.02,5.02,5.48,-0.46,8.39,100.0,
2024-02-12,SLAM,Sanlam Kenya Plc,5.50,7.70,7.00,7.26,7.20,6.60,0.6,9.09%,"1,900.00",-,5.5,7.7,7.0,7.26,7.2,6.6,0.6,9.09,1900.0,
2024-02-12,CTUM,Centum Investment Company Plc,7.62,10.40,8.50,8.76,8.64,8.70,-0.06,0.69%,"46,600.00",-,7.62,10.4,8.5,8.76,8.64,8.7,-0.06,0.69,46600.0,
2024-02-12,HAFR,Home Afrika Ltd,0.27,0.42,0.30,0.33,0.31,0.32,-0.01,3.13%,"51,900.00",-,0.27,0.42,0.3,0.33,0.31,0.32,-0.01,3.13,51900.0,
2024-02-12,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-02-12,OCH,Olympia Capital Holdings Ltd,2.58,4.00,3.45,3.45,3.45,3.45,-,-,-,-,2.58,4.0,3.45,3.45,3.45,3.45,,,,
2024-02-12,TCL,Trans-Century Plc,0.29,0.72,0.50,0.52,0.50,0.49,0.01,2.04%,"4,100.00",-,0.29,0.72,0.5,0.52,0.5,0.49,0.01,2.04,4100.0,
2024-02-12,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.80,6.04,5.90,5.98,-0.08,1.34%,"5,300.00",-,5.22,6.8,5.8,6.04,5.9,5.98,-0.08,1.34,5300.0,
2024-02-12,BOC,BOC Kenya Plc,67.00,96.00,82.00,82.00,82.00,82.00,-,-,-,-,67.0,96.0,82.0,82.0,82.0,82.0,,,,
2024-02-12,BAT,British American Tobacco Kenya Plc,325.00,455.00,423.00,424.00,424.00,420.00,4,0.95%,"2,600.00",-,325.0,455.0,423.0,424.0,424.0,420.0,4.0,0.95,2600.0,
2024-02-12,CARB,Carbacid Investments Plc,14.05,24.50,15.50,15.85,15.60,16.05,-0.45,2.80%,"2,700.00",-,14.05,24.5,15.5,15.85,15.6,16.05,-0.45,2.8,2700.0,
2024-02-12,EABL,East African Breweries Ltd,99.00,204.00,114.00,117.00,114.25,114.25,-,-,"8,100.00",-,99.0,204.0,114.0,117.0,114.25,114.25,,,8100.0,
2024-02-12,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.05,1.12,1.11,1.12,-0.01,0.89%,"10,100.00",-,0.91,1.39,1.05,1.12,1.11,1.12,-0.01,0.89,10100.0,
2024-02-12,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-02-12,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-02-12,UNGA,Unga Group Ltd,11.05,18.45,17.10,17.10,17.10,17.10,-,-,600.00,-,11.05,18.45,17.1,17.1,17.1,17.1,,,600.0,
2024-02-12,SCOM,Safaricom Plc,12.15,21.15,13.00,13.45,13.20,13.05,0.15,1.15%,"242,400.00",-,12.15,21.15,13.0,13.45,13.2,13.05,0.15,1.15,242400.0,
2024-02-12,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-02-12,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","3,065.00","3,065.00","3,065.00","3,065.00",-,-,-,-,2625.0,3330.0,3065.0,3065.0,3065.0,3065.0,,,,
2024-02-12,^N10I,NSE 10-Share Index,874.34,"1,243.88",917.66,917.66,917.66,918.46,-0.8,0.09%,-,-,874.34,1243.88,917.66,917.66,917.66,918.46,-0.8,0.09,,
2024-02-12,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,511.62","1,511.62","1,511.62","1,516.50",-4.88,0.32%,-,-,1416.32,1942.74,1511.62,1511.62,1511.62,1516.5,-4.88,0.32,,
2024-02-12,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,409.91","2,409.91","2,409.91","2,415.45",-5.54,0.23%,-,-,2281.58,3205.82,2409.91,2409.91,2409.91,2415.45,-5.54,0.23,,
2024-02-12,^NASI,NSE All-Share Index,86.41,119.33,91.31,91.31,91.31,91.18,0.13,0.14%,-,-,86.41,119.33,91.31,91.31,91.31,91.18,0.13,0.14,,
2024-02-12,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,566.69","1,566.69","1,566.69","1,571.87",-5.18,0.33%,-,-,1497.8,2397.65,1566.69,1566.69,1566.69,1571.87,-5.18,0.33,,
2024-02-12,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",853.75,853.75,853.75,848.52,5.23,0.62%,-,-,818.46,1599.72,853.75,853.75,853.75,848.52,5.23,0.62,,
2024-02-13,EGAD,Eaagads Ltd,10.35,14.50,13.00,13.00,13.00,13.00,-,-,"1,000.00",-,10.35,14.5,13.0,13.0,13.0,13.0,,,1000.0,
2024-02-13,KUKZ,Kakuzi Plc,342.00,440.00,385.00,385.00,385.00,385.00,-,-,-,-,342.0,440.0,385.0,385.0,385.0,385.0,,,,
2024-02-13,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,233.00,233.00,233.00,234.00,-1,0.43%,"2,000.00",-,207.0,280.0,233.0,233.0,233.0,234.0,-1.0,0.43,2000.0,
2024-02-13,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-02-13,SASN,Sasini Plc,15.10,22.00,22.00,22.00,22.00,20.70,1.3,6.28%,"1,500.00",-,15.1,22.0,22.0,22.0,22.0,20.7,1.3,6.28,1500.0,
2024-02-13,WTK,Williamson Tea Kenya Plc,193.50,290.00,230.00,230.00,230.00,230.00,-,-,100.00,-,193.5,290.0,230.0,230.0,230.0,230.0,,,100.0,
2024-02-13,CGEN,Car and General (K) Ltd,17.95,31.80,27.00,27.00,27.00,27.00,-,-,-,-,17.95,31.8,27.0,27.0,27.0,27.0,,,,
2024-02-13,ABSA,ABSA Bank Kenya Plc,10.55,16.70,12.00,12.20,12.05,12.00,0.05,0.42%,"32,800.00",-,10.55,16.7,12.0,12.2,12.05,12.0,0.05,0.42,32800.0,
2024-02-13,BKG,BK Group Plc,30.00,37.00,35.50,35.50,35.50,35.50,-,-,-,-,30.0,37.0,35.5,35.5,35.5,35.5,,,,
2024-02-13,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,12.00,12.50,12.10,12.25,-0.15,1.22%,"268,100.00",-,10.1,15.2,12.0,12.5,12.1,12.25,-0.15,1.22,268100.0,
2024-02-13,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,47.10,48.90,48.90,48.00,0.9,1.88%,"162,700.00",-,43.05,56.0,47.1,48.9,48.9,48.0,0.9,1.88,162700.0,
2024-02-13,EQTY,Equity Group Holdings Plc,33.60,51.00,37.30,38.00,37.50,37.50,-,-,"2,521,100.00",-,33.6,51.0,37.3,38.0,37.5,37.5,,,2521100.0,
2024-02-13,HFCK,HF Group Ltd,3.02,4.90,3.60,3.85,3.67,3.80,-0.13,3.42%,"29,100.00",-,3.02,4.9,3.6,3.85,3.67,3.8,-0.13,3.42,29100.0,
2024-02-13,IMH,I & M Holdings Plc,17.00,35.00,17.40,17.40,17.40,17.40,-,-,"4,800.00",-,17.0,35.0,17.4,17.4,17.4,17.4,,,4800.0,
2024-02-13,KCB,KCB Group Plc,15.75,40.00,18.50,19.20,19.05,19.20,-0.15,0.78%,"348,300.00",-,15.75,40.0,18.5,19.2,19.05,19.2,-0.15,0.78,348300.0,
2024-02-13,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-02-13,NCBA,NCBA Group Plc,34.05,47.00,38.00,39.00,38.10,37.25,0.85,2.28%,"2,200.00",-,34.05,47.0,38.0,39.0,38.1,37.25,0.85,2.28,2200.0,
2024-02-13,SBIC,Stanbic Holdings Plc,100.00,134.00,115.00,115.00,115.00,113.50,1.5,1.32%,"1,600.00",-,100.0,134.0,115.0,115.0,115.0,113.5,1.5,1.32,1600.0,
2024-02-13,SCBK,Standard Chartered Bank Kenya Ltd,148.00,236.00,163.50,166.00,164.00,164.25,-0.25,0.15%,"6,300.00",-,148.0,236.0,163.5,166.0,164.0,164.25,-0.25,0.15,6300.0,
2024-02-13,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-02-13,EVRD,Eveready East Africa Ltd,0.97,1.65,1.18,1.18,1.18,1.18,-,-,"2,000.00",-,0.97,1.65,1.18,1.18,1.18,1.18,,,2000.0,
2024-02-13,XPRS,Express Kenya Plc,2.74,3.99,3.55,3.55,3.55,3.55,-,-,100.00,-,2.74,3.99,3.55,3.55,3.55,3.55,,,100.0,
2024-02-13,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-02-13,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-02-13,LKL,Longhorn Publishers Plc,2.02,2.65,2.30,2.30,2.30,2.30,-,-,"5,500.00",-,2.02,2.65,2.3,2.3,2.3,2.3,,,5500.0,
2024-02-13,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.45,2.45,2.45,2.45,-,-,100.00,-,1.85,2.9,2.45,2.45,2.45,2.45,,,100.0,
2024-02-13,NMG,Nation Media Group Plc,14.00,22.40,20.00,20.00,20.00,20.05,-0.05,0.25%,"10,700.00",-,14.0,22.4,20.0,20.0,20.0,20.05,-0.05,0.25,10700.0,
2024-02-13,SMER,Sameer Africa Plc,1.87,2.75,2.22,2.22,2.22,2.22,-,-,-,-,1.87,2.75,2.22,2.22,2.22,2.22,,,,
2024-02-13,SGL,Standard Group Plc,4.86,9.00,7.76,7.76,7.76,7.76,-,-,-,-,4.86,9.0,7.76,7.76,7.76,7.76,,,,
2024-02-13,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,16.00,16.00,16.00,15.85,0.15,0.95%,"10,000.00",-,11.0,20.15,16.0,16.0,16.0,15.85,0.15,0.95,10000.0,
2024-02-13,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.20,0.20,0.20,0.20,-,-,200.00,-,0.16,0.23,0.2,0.2,0.2,0.2,,,200.0,
2024-02-13,SCAN,WPP ScanGroup Plc,1.86,2.94,2.30,2.52,2.30,2.32,-0.02,0.86%,"1,044,100.00",-,1.86,2.94,2.3,2.52,2.3,2.32,-0.02,0.86,1044100.0,
2024-02-13,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-02-13,BAMB,Bamburi Cement Ltd,22.50,84.00,39.90,39.90,39.90,39.20,0.7,1.79%,100.00,-,22.5,84.0,39.9,39.9,39.9,39.2,0.7,1.79,100.0,
2024-02-13,CRWN,Crown Paints Kenya Plc,29.00,40.05,39.50,39.50,39.50,36.00,3.5,9.72%,700.00,-,29.0,40.05,39.5,39.5,39.5,36.0,3.5,9.72,700.0,
2024-02-13,CABL,East African Cables Plc,0.79,1.11,0.88,0.99,0.93,0.95,-0.02,2.11%,"1,500.00",-,0.79,1.11,0.88,0.99,0.93,0.95,-0.02,2.11,1500.0,
2024-02-13,PORT,East African Portland Cement Ltd,4.38,55.75,8.00,8.00,8.00,8.00,-,-,-,-,4.38,55.75,8.0,8.0,8.0,8.0,,,,
2024-02-13,KEGN,Kenya Electricity Generating Company Plc,1.94,4.60,1.98,2.00,2.00,1.99,0.01,0.50%,"951,000.00",-,1.94,4.6,1.98,2.0,2.0,1.99,0.01,0.5,951000.0,
2024-02-13,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-02-13,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-02-13,KPLC,Kenya Power and Lighting Company Plc,1.30,6.00,1.45,1.50,1.48,1.47,0.01,0.68%,"682,100.00",-,1.3,6.0,1.45,1.5,1.48,1.47,0.01,0.68,682100.0,
2024-02-13,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,17.00,17.00,17.00,17.00,-,-,"4,200.00",-,14.55,25.0,17.0,17.0,17.0,17.0,,,4200.0,
2024-02-13,UMME,Umeme Ltd,13.00,17.90,14.00,14.40,14.10,14.30,-0.2,1.40%,"1,100.00",-,13.0,17.9,14.0,14.4,14.1,14.3,-0.2,1.4,1100.0,
2024-02-13,BRIT,Britam Holdings Plc,4.25,6.50,4.62,4.90,4.71,4.66,0.05,1.07%,"7,800.00",-,4.25,6.5,4.62,4.9,4.71,4.66,0.05,1.07,7800.0,
2024-02-13,CIC,CIC Insurance Group Ltd,1.93,2.50,2.10,2.14,2.14,2.10,0.04,1.90%,"10,800.00",-,1.93,2.5,2.1,2.14,2.14,2.1,0.04,1.9,10800.0,
2024-02-13,JUB,Jubilee Holdings Ltd,150.00,202.00,189.75,190.00,189.75,190.00,-0.25,0.13%,"24,100.00",-,150.0,202.0,189.75,190.0,189.75,190.0,-0.25,0.13,24100.0,
2024-02-13,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.85,1.98,1.91,1.89,0.02,1.06%,"168,500.00",-,1.0,3.0,1.85,1.98,1.91,1.89,0.02,1.06,168500.0,
2024-02-13,LBTY,Liberty Kenya Holdings Ltd,3.50,8.24,5.50,5.50,5.50,5.02,0.48,9.56%,300.00,-,3.5,8.24,5.5,5.5,5.5,5.02,0.48,9.56,300.0,
2024-02-13,SLAM,Sanlam Kenya Plc,5.50,7.70,6.90,6.90,6.90,7.20,-0.3,4.17%,100.00,-,5.5,7.7,6.9,6.9,6.9,7.2,-0.3,4.17,100.0,
2024-02-13,CTUM,Centum Investment Company Plc,7.62,10.40,8.50,8.82,8.58,8.64,-0.06,0.69%,"75,100.00",-,7.62,10.4,8.5,8.82,8.58,8.64,-0.06,0.69,75100.0,
2024-02-13,HAFR,Home Afrika Ltd,0.27,0.42,0.30,0.34,0.30,0.31,-0.01,3.23%,"20,100.00",-,0.27,0.42,0.3,0.34,0.3,0.31,-0.01,3.23,20100.0,
2024-02-13,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-02-13,OCH,Olympia Capital Holdings Ltd,2.58,4.00,3.45,3.45,3.45,3.45,-,-,200.00,-,2.58,4.0,3.45,3.45,3.45,3.45,,,200.0,
2024-02-13,TCL,Trans-Century Plc,0.29,0.72,0.52,0.52,0.52,0.50,0.02,4.00%,300.00,-,0.29,0.72,0.52,0.52,0.52,0.5,0.02,4.0,300.0,
2024-02-13,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.66,5.70,5.70,5.90,-0.2,3.39%,"5,600.00",-,5.22,6.8,5.66,5.7,5.7,5.9,-0.2,3.39,5600.0,
2024-02-13,BOC,BOC Kenya Plc,67.00,96.00,82.00,82.00,82.00,82.00,-,-,-,-,67.0,96.0,82.0,82.0,82.0,82.0,,,,
2024-02-13,BAT,British American Tobacco Kenya Plc,325.00,455.00,425.00,425.00,425.00,424.00,1,0.24%,"4,700.00",-,325.0,455.0,425.0,425.0,425.0,424.0,1.0,0.24,4700.0,
2024-02-13,CARB,Carbacid Investments Plc,14.05,24.50,14.50,16.00,15.20,15.60,-0.4,2.56%,"42,200.00",-,14.05,24.5,14.5,16.0,15.2,15.6,-0.4,2.56,42200.0,
2024-02-13,EABL,East African Breweries Ltd,99.00,204.00,113.00,115.00,115.00,114.25,0.75,0.66%,"420,600.00",-,99.0,204.0,113.0,115.0,115.0,114.25,0.75,0.66,420600.0,
2024-02-13,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.20,1.20,1.20,1.11,0.09,8.11%,300.00,-,0.91,1.39,1.2,1.2,1.2,1.11,0.09,8.11,300.0,
2024-02-13,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-02-13,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-02-13,UNGA,Unga Group Ltd,11.05,18.45,17.10,17.10,17.10,17.10,-,-,-,-,11.05,18.45,17.1,17.1,17.1,17.1,,,,
2024-02-13,SCOM,Safaricom Plc,12.15,21.15,13.00,13.30,13.20,13.20,-,-,"22,076,600.00",-,12.15,21.15,13.0,13.3,13.2,13.2,,,22076600.0,
2024-02-13,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-02-13,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,965.00","3,065.00","2,995.00","3,065.00",-70,2.28%,700.00,-,2625.0,3330.0,2965.0,3065.0,2995.0,3065.0,-70.0,2.28,700.0,
2024-02-13,^N10I,NSE 10-Share Index,874.34,"1,243.88",918.99,918.99,918.99,917.66,1.33,0.14%,-,-,874.34,1243.88,918.99,918.99,918.99,917.66,1.33,0.14,,
2024-02-13,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,518.22","1,518.22","1,518.22","1,511.62",6.6,0.44%,-,-,1416.32,1942.74,1518.22,1518.22,1518.22,1511.62,6.6,0.44,,
2024-02-13,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,416.37","2,416.37","2,416.37","2,409.91",6.46,0.27%,-,-,2281.58,3205.82,2416.37,2416.37,2416.37,2409.91,6.46,0.27,,
2024-02-13,^NASI,NSE All-Share Index,86.41,119.33,91.50,91.50,91.50,91.31,0.19,0.21%,-,-,86.41,119.33,91.5,91.5,91.5,91.31,0.19,0.21,,
2024-02-13,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,567.32","1,567.32","1,567.32","1,566.69",0.63,0.04%,-,-,1497.8,2397.65,1567.32,1567.32,1567.32,1566.69,0.63,0.04,,
2024-02-13,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72",865.04,865.04,865.04,853.75,11.29,1.32%,-,-,818.46,1599.72,865.04,865.04,865.04,853.75,11.29,1.32,,
2024-02-14,EGAD,Eaagads Ltd,10.35,14.50,13.00,13.00,13.00,13.00,-,-,-,-,10.35,14.5,13.0,13.0,13.0,13.0,,,,
2024-02-14,KUKZ,Kakuzi Plc,342.00,440.00,385.00,385.00,385.00,385.00,-,-,-,-,342.0,440.0,385.0,385.0,385.0,385.0,,,,
2024-02-14,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,234.00,234.00,234.00,233.00,1,0.43%,100.00,-,207.0,280.0,234.0,234.0,234.0,233.0,1.0,0.43,100.0,
2024-02-14,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-02-14,SASN,Sasini Plc,15.10,22.00,20.00,22.00,21.00,22.00,-1,4.55%,200.00,-,15.1,22.0,20.0,22.0,21.0,22.0,-1.0,4.55,200.0,
2024-02-14,WTK,Williamson Tea Kenya Plc,193.50,290.00,230.00,230.00,230.00,230.00,-,-,"1,300.00",-,193.5,290.0,230.0,230.0,230.0,230.0,,,1300.0,
2024-02-14,CGEN,Car and General (K) Ltd,17.95,31.80,27.00,27.00,27.00,27.00,-,-,-,-,17.95,31.8,27.0,27.0,27.0,27.0,,,,
2024-02-14,ABSA,ABSA Bank Kenya Plc,10.55,16.70,12.00,12.15,12.10,12.05,0.05,0.41%,"56,600.00",-,10.55,16.7,12.0,12.15,12.1,12.05,0.05,0.41,56600.0,
2024-02-14,BKG,BK Group Plc,30.00,37.00,35.50,35.50,35.50,35.50,-,-,-,-,30.0,37.0,35.5,35.5,35.5,35.5,,,,
2024-02-14,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,11.95,12.25,12.05,12.10,-0.05,0.41%,"198,900.00",-,10.1,15.2,11.95,12.25,12.05,12.1,-0.05,0.41,198900.0,
2024-02-14,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,46.50,47.95,46.80,48.90,-2.1,4.29%,900.00,-,43.05,56.0,46.5,47.95,46.8,48.9,-2.1,4.29,900.0,
